"NFICode";"NFIName";"originalName";"originalNameAuthorship";"acceptedName";"acceptedNameAuthorship";"taxonomicStatus";"taxonRank"
7724;"Melicope clusiifolia";"Melicope clusiifolia";"(A. Gray) T.G. Hartley & B.C. Stone";"Melicope clusiifolia";"(A.Gray) T.G.Hartley & B.C.Stone";"Accepted";"species"
7725;"Melicope cruciata";"Melicope cruciata";"(A. Heller) T.G. Hartley & B.C. Stone";"Melicope cruciata";"(A.Heller) T.G.Hartley & B.C.Stone";"Accepted";"species"
7726;"Melicope elliptica";"Melicope elliptica";"A. Gray";"Melicope elliptica";"A.Gray";"Accepted";"species"
7727;"Melicope haleakalae";"Melicope haleakalae";"(B.C. Stone) T.G. Hartley & B.C. Stone";"Melicope haleakalae";"(B.C.Stone) T.G.Hartley & B.C.Stone";"Accepted";"species"
7728;"Melicope haupuensis";"Melicope haupuensis";"(H. St. John) T.G. Hartley & B.C. Stone";"Melicope haupuensis";"(St.John) T.G.Hartley & B.C.Stone";"Accepted";"species"
7729;"Melicope hawaiensis";"Melicope hawaiensis";"(Wawra) T.G. Hartley & B.C. Stone";"Melicope hawaiensis";"(Wawra) T.G.Hartley & B.C.Stone";"Accepted";"species"
7730;"Melicope hiiakae";"Melicope hiiakae";"(B.C. Stone) T.G. Hartley & B.C. Stone";"Melicope hiiakae";"(B.C.Stone) T.G.Hartley & B.C.Stone";"Accepted";"species"
7731;"Melicope hosakae";"Melicope hosakae";"(H. St. John) W.L. Wagner & R.K. Shannon";"Melicope hosakae";"(H.St.John) W.L.Wagner & R.K.Shannon";"Accepted";"species"
7732;"Melicope kaalaensis";"Melicope kaalaensis";"(H. St. John) T.G. Hartley & B.C. Stone";"Melicope kaalaensis";"(St.John) T.G.Hartley & B.C.Stone";"Accepted";"species"
7733;"Melicope knudsenii";"Melicope knudsenii";"(Hillebr.) T.G. Hartley & B.C. Stone";"Melicope knudsenii";"(Hillebr.) T.G.Hartley & B.C.Stone";"Accepted";"species"
7750;"Melicope latifolia";"Melicope latifolia";;"Melicope latifolia";"(DC.) T.G.Hartley";"Accepted";"species"
7734;"Melicope macropus";"Melicope macropus";"(Hillebr.) T.G. Hartley & B.C. Stone";"Melicope macropus";"(Hillebr.) T.G.Hartley & B.C.Stone";"Accepted";"species"
7735;"Melicope makahae";"Melicope makahae";"(B.C. Stone) T.G. Hartley & B.C. Stone";"Melicope makahae";"(B.C.Stone) T.G.Hartley & B.C.Stone";"Accepted";"species"
7736;"Melicope molokaiensis";"Melicope molokaiensis";"(Hillebr.) T.G. Hartley & B.C. Stone";"Melicope molokaiensis";"(Hillebr.) T.G.Hartley & B.C.Stone";"Accepted";"species"
7737;"Melicope mucronulata";"Melicope mucronulata";"(H. St. John) T.G. Hartley & B.C. Stone";"Melicope mucronulata";"(St.John) T.G.Hartley & B.C.Stone";"Accepted";"species"
7738;"Melicope oahuensis";"Melicope oahuensis";"(Levl.) T.G. Hartley & B.C. Stone";"Melicope oahuensis";"(H.Lév.) T.G.Hartley & B.C.Stone";"Accepted";"species"
7739;"Melicope obovata";"Melicope obovata";"(H. St. John) T.G. Hartley & B.C. Stone";"Melicope obovata";"(St.John) T.G.Hartley & B.C.Stone";"Accepted";"species"
7740;"Melicope orbicularis";"Melicope orbicularis";"(Hillebr.) T.G. Hartley & B.C. Stone";"Melicope orbicularis";"(Hillebr.) T.G.Hartley & B.C.Stone";"Accepted";"species"
7741;"Melicope ovalis";"Melicope ovalis";"(H. St. John) T.G. Hartley & B.C. Stone";"Melicope ovalis";"(St.John) T.G.Hartley & B.C.Stone";"Accepted";"species"
7742;"Melicope ovata";"Melicope ovata";"(H. St. John & Hume) T.G. Hartley & B.C. Stone";"Melicope ovata";"(St.John & Hume) T.G.Hartley & B.C.Stone";"Accepted";"species"
7743;"Melicope pallida";"Melicope pallida";"(Hillebr.) T.G. Hartley & B.C. Stone";"Melicope pallida";"(Hillebr.) T.G.Hartley & B.C.Stone";"Accepted";"species"
7744;"Melicope paniculata";"Melicope paniculata";"(H. St. John) T.G. Hartley & B.C. Stone";"Melicope paniculata";"(St.John) T.G.Hartley & B.C.Stone";"Accepted";"species"
7745;"Melicope peduncularis";"Melicope peduncularis";"(Levl.) T.G. Hartley & B.C. Stone";"Melicope peduncularis";"(H.Lév.) T.G.Hartley & B.C.Stone";"Accepted";"species"
7746;"Melicope pseudoanisata";"Melicope pseudoanisata";"(Rock) T.G. Hartley & B.C. Stone";"Melicope pseudoanisata";"(Rock) T.G.Hartley & B.C.Stone";"Accepted";"species"
7747;"Melicope puberula";"Melicope puberula";"(H. St. John) T.G. Hartley & B.C. Stone";"Melicope puberula";"(St.John) T.G.Hartley & B.C.Stone";"Accepted";"species"
7748;"Melicope quadrangularis";"Melicope quadrangularis";"(H. St. John & Hume) T.G. Hartley & B.C. Stone";"Melicope quadrangularis";"(St.John & Hume) T.G.Hartley & B.C.Stone";"Accepted";"species"
7749;"Melicope radiata";"Melicope radiata";"(H. St. John) T.G. Hartley & B.C. Stone";"Melicope radiata";"(St.John) T.G.Hartley & B.C.Stone";"Accepted";"species"
7751;"Melicope rotundifolia";"Melicope rotundifolia";"(A. Gray) T.G. Hartley & B.C. Stone";"Melicope rotundifolia";"(A.Gray) T.G.Hartley & B.C.Stone";"Accepted";"species"
7752;"Melicope saint-johnii";"Melicope saint-johnii";"(Hume) T.G. Hartley & B.C. Stone";"Melicope saint-johnii";"(E.P.Hume) T.G.Hartley & B.C.Stone";"Accepted";"species"
7753;"Melicope sandwicensis";"Melicope sandwicensis";"(Hook. & Arn.) T.G. Hartley & B.C. Stone";"Melicope sandwicensis";"(Hook. & Arn.) T.G.Hartley & B.C.Stone";"Accepted";"species"
7754;"Melicope spp.";"Melicope";"(J.R. Forst. & G. Forst.) T.G. Hartley & B.C. Stone";"Melicope";"J.R.Forst. & G.Forst.";"Accepted";"genus"
7755;"Melicope volcanica";"Melicope volcanica";"(A. Gray) T.G. Hartley & B.C. Stone";"Melicope volcanica";"(A.Gray) T.G.Hartley & B.C.Stone";"Accepted";"species"
7756;"Melicope waialealae";"Melicope waialealae";"(Wawra) T.G. Hartley & B.C. Stone";"Melicope waialealae";"(Wawra) T.G.Hartley & B.C.Stone";"Accepted";"species"
7757;"Melicope wawraeana";"Melicope wawraeana";"(Rock) T.G. Hartley & B.C. Stone";"Melicope wawraeana";"(Rock) T.G.Hartley & B.C.Stone";"Accepted";"species"
7758;"Melicope zahlbruckneri";"Melicope zahlbruckneri";"(Rock) T.G. Hartley & B.C. Stone";"Melicope zahlbruckneri";"(Rock) T.G.Hartley & B.C.Stone";"Accepted";"species"
7759;"Melicytus samoensis";"Melicytus samoensis";"(Christoph.) A.C. Sm.";"Melicytus samoensis";"(Christoph.) A.C.Sm.";"Accepted";"species"
7763;"Meliosma herbertii";"Meliosma herbertii";"Rolfe";"Meliosma herbertii";"Rolfe";"Accepted";"species"
7764;"Meliosma obtusifolia";"Meliosma obtusifolia";"(Bello) Krug & Urb.";"Meliosma obtusifolia";"(Bello) Krug & Urb.";"Accepted";"species"
7766;"Melochia aristata";"Melochia aristata";;"Melochia odorata";"L.f.";"Accepted";"species"
7767;"Melochia spp.";"Melochia";"L.";"Melochia";"L.";"Accepted";"genus"
7768;"Melochia tomentosa";"Melochia tomentosa";"L.";"Melochia tomentosa";"L.";"Accepted";"species"
7769;"Melochia umbellata";"Melochia umbellata";"(Houtt.) Stapf";"Melochia umbellata";"(Houtt.) Stapf";"Accepted";"species"
7770;"Melochia villosissima var. compacta";"Melochia villosissima var. compacta";"(C. Presl) Merr.";"Melochia compacta";"Hochr.";"Accepted";"species"
7771;"Melochia villosissima var. villosissima";"Melochia villosissima var. villosissima";"(C. Presl) Merr.";"Melochia compacta  var. villosissima";"(C.Presl) B.C.Stone";"Accepted";"variety"
7774;"Merrilliodendron megacarpum";"Merrilliodendron megacarpum";"(Hemsl.) Sleumer";"Merrilliodendron megacarpum";"(Hemsl.) Sleumer";"Accepted";"species"
7776;"Meryta macrophylla";"Meryta macrophylla";"Seem.";"Meryta macrophylla";"(W.Rich ex A.Gray) Seem.";"Accepted";"species"
7777;"Meryta senfftiana";"Meryta senfftiana";"Volkens";"Meryta senfftiana";"Volkens";"Accepted";"species"
7778;"Meryta spp.";"Meryta";"J.R. Forst. & G. Forst.";"Meryta";"J.R.Forst. & G.Forst.";"Accepted";"genus"
7779;"Metasequoia glyptostroboides";"Metasequoia glyptostroboides";"Hu & W.C. Cheng";"Metasequoia glyptostroboides";"Hu & W.C.Cheng";"Accepted";"species"
886;"Metopium toxiferum";"Metopium toxiferum";"(L.) Krug & Urb.";"Metopium toxiferum";"Krug & Urb.";"Accepted";"species"
7781;"Metrosideros collina";"Metrosideros polymorpha var. polymorpha";"Gaudich.";"Metrosideros polymorpha  var. polymorpha";;"Accepted";"variety"
7782;"Metrosideros macropus";"Metrosideros macropus";"Hook. & Arn.";"Metrosideros macropus";"Hook. & Arn.";"Accepted";"species"
7783;"Metrosideros polymorpha";"Metrosideros polymorpha";"Gaudich.";"Metrosideros polymorpha";"Gaudich.";"Accepted";"species"
7792;"Metrosideros rugosa";"Metrosideros rugosa";"A. Gray";"Metrosideros rugosa";"A.Gray";"Accepted";"species"
7793;"Metrosideros spp.";"Metrosideros";"Banks ex Gaertn.";"Metrosideros";"Banks ex Gaertn.";"Accepted";"genus"
7794;"Metrosideros tremuloides";"Metrosideros tremuloides";"(A. Heller) P. Knuth";"Metrosideros tremuloides";"Rock";"Accepted";"species"
7795;"Metrosideros waialealae";"Metrosideros waialealae";"(Rock) Rock";"Metrosideros waialealae";"Rock";"Accepted";"species"
7798;"Metroxylon amicarum";"Metroxylon amicarum";"(H.A. Wendl.) Becc.";"Metroxylon amicarum";"(H.Wendl.) Hook.f.";"Accepted";"species"
7799;"Metroxylon sagu";"Metroxylon sagu";"Rottb.";"Metroxylon sagu";"Rottb.";"Accepted";"species"
7800;"Metroxylon spp.";"Metroxylon";"Rottb.";"Metroxylon";"Rottb.";"Accepted";"genus"
7801;"Michelia champaca";"Michelia champaca";"L.";"Magnolia champaca";"(L.) Baill. ex Pierre";"Accepted";"species"
7804;"Miconia affinis";"Miconia affinis";"DC.";"Miconia affinis";"DC.";"Accepted";"species"
7805;"Miconia calvescens";"Miconia calvescens";"DC.";"Miconia calvescens";"DC.";"Accepted";"species"
7806;"Miconia foveolata";"Miconia foveolata";"Cogn.";"Miconia foveolata";"Cogn.";"Accepted";"species"
7807;"Miconia impetiolaris";"Miconia impetiolaris";"(Sw.) D. Don ex DC.";"Miconia impetiolaris";"D.Don";"Accepted";"species"
7808;"Miconia laevigata";"Miconia laevigata";"(L.) D. Don";"Miconia laevigata";"(L.) D.Don";"Accepted";"species"
7803;"Miconia lanata";"Miconia lanata";"(DC.) Triana, nom. inq.";"Miconia lanata";"Triana";"Accepted";"species"
7810;"Miconia mirabilis";"Miconia mirabilis";"(Aubl.) L.O. Williams";"Miconia mirabilis";"(Aubl.) L.O.Williams";"Accepted";"species"
7812;"Miconia pachyphylla";"Miconia pachyphylla";"Cogn.";"Miconia pachyphylla";"Cogn.";"Accepted";"species"
7813;"Miconia prasina";"Miconia prasina";"(Sw.) DC.";"Miconia prasina";"(Sw.) DC.";"Accepted";"species"
7814;"Miconia punctata";"Miconia punctata";"(Desr.) D. Don ex DC.";"Miconia punctata";"(Desr.) D.Don";"Accepted";"species"
7815;"Miconia pycnoneura";"Miconia pycnoneura";"Urb.";"Miconia pycnoneura";"Urb.";"Accepted";"species"
7816;"Miconia racemosa";"Miconia racemosa";"(Aubl.) DC.";"Miconia racemosa";"(Aubl.) DC.";"Accepted";"species"
7817;"Miconia rubiginosa";"Miconia rubiginosa";"(Bonpl.) DC.";"Miconia rubiginosa";"(Bonpl.) DC.";"Accepted";"species"
7818;"Miconia serrulata";"Miconia serrulata";"(DC.) Naud.";"Miconia serrulata";"(DC.) Naudin";"Accepted";"species"
7819;"Miconia sintenisii";"Miconia sintenisii";"Cogn.";"Miconia sintenisii";"Cogn.";"Accepted";"species"
7821;"Miconia subcorymbosa";"Miconia subcorymbosa";"Britton";"Miconia calycina";"Cogn.";"Accepted";"species"
7822;"Miconia tetrandra";"Miconia tetrandra";"(Sw.) D. Don";"Miconia tetrandra";"D.Don";"Accepted";"species"
7823;"Miconia thomasiana";"Miconia thomasiana";"DC.";"Miconia thomasiana";"DC.";"Accepted";"species"
7824;"Micromelum minutum";"Micromelum minutum";"(G. Forst.) Wight & Arn.";"Micromelum minutum";"(G.Forst.) Wight & Arn.";"Accepted";"species"
7828;"Micropholis garciniifolia";"Micropholis garciniifolia";"Pierre";"Micropholis garciniifolia";"Pierre";"Accepted";"species"
7829;"Micropholis guyanensis";"Micropholis guyanensis";"(A. DC.) Pierre";"Micropholis guyanensis";"Pierre";"Accepted";"species"
7831;"Millettia pinnata";"Millettia pinnata";"(L.) Panigrahi";"Pongamia pinnata";"(L.) Pierre";"Accepted";"species"
7833;"Mimosa arenosa";"Mimosa arenosa";"(Willd.) Poir.";"Mimosa arenosa";"(Willd.) Poir.";"Accepted";"species"
7835;"Mimusops elengi";"Mimusops elengi";"L.";"Mimusops elengi";"L.";"Accepted";"species"
7839;"Monodora spp.";"Monodora";"Dunal";"Monodora";"Dunal";"Accepted";"genus"
7841;"Montanoa hibiscifolia";"Montanoa hibiscifolia";"(Benth.) Standl.";"Montanoa hibiscifolia";"Benth.";"Accepted";"species"
7842;"Montanoa spp.";"Montanoa";"Llave & Lex.";"Montanoa";"Cerv.";"Accepted";"genus"
7845;"Morella cerifera";"Morella cerifera";"(L.) Small";"Myrica cerifera";"L.";"Accepted";"species"
7846;"Morella faya";"Morella faya";"(Aiton) Wilbur";"Myrica faya";"Aiton";"Accepted";"species"
7847;"Morella holdridgeana";"Morella holdridgeana";"(Lundell) Kartesz";"Morella holdridgeana";"(Lundell) Wilbur";"Accepted";"species"
7848;"Morella spp.";"Morella";"Lour.";"Morella";"Lour.";"Accepted";"genus"
7849;"Morinda citrifolia";"Morinda citrifolia";"L.";"Morinda citrifolia";"L.";"Accepted";"species"
7850;"Morinda latibractea";"Morinda latibractea";"Valeton";"Morinda latibractea";"Valeton";"Accepted";"species"
7851;"Morinda pedunculata";"Morinda pedunculata";"Valeton";"Morinda pedunculata";"Valeton";"Accepted";"species"
7852;"Morinda spp.";"Morinda";"L.";"Morinda";"L.";"Accepted";"genus"
7853;"Morinda trimera";"Morinda trimera";"Hillebr.";"Gynochthodes trimera";"(Hillebr.) Razafim. & B.Bremer";"Accepted";"species"
7855;"Moringa oleifera";"Moringa oleifera";"Lam.";"Moringa oleifera";"Lam.";"Accepted";"species"
7857;"Morisonia americana";"Morisonia americana";"L.";"Morisonia americana";"L.";"Accepted";"species"
681;"Morus alba";"Morus alba";"L.";"Morus alba";"L.";"Accepted";"species"
683;"Morus microphylla";"Morus microphylla";"Buckley";"Morus microphylla";"Buckley";"Accepted";"species"
684;"Morus nigra";"Morus nigra";"L.";"Morus nigra";"L.";"Accepted";"species"
682;"Morus rubra";"Morus rubra";"L.";"Morus rubra";"L.";"Accepted";"species"
680;"Morus spp.";"Morus";"L.";"Morus";"L.";"Accepted";"genus"
7862;"Mouriri domingensis";"Mouriri domingensis";"(Tussac) Spach";"Mouriri domingensis";"Spach";"Accepted";"species"
7863;"Mouriri helleri";"Mouriri helleri";"Britton";"Mouriri helleri";"Britton";"Accepted";"species"
7865;"Munroidendron racemosum";"Munroidendron racemosum";"(Forbes) Sherff";"Polyscias racemosa";"(C.N.Forbes) Lowry & G.M.Plunkett";"Accepted";"species"
7867;"Muntingia calabura";"Muntingia calabura";"L.";"Muntingia calabura";"L.";"Accepted";"species"
7868;"Muntingia spp.";"Muntingia";"L.";"Muntingia";"L.";"Accepted";"genus"
7869;"Murraya exotica";"Murraya exotica";"L.";"Murraya exotica";"L.";"Accepted";"species"
7870;"Murraya koenigii";"Murraya koenigii";"(L.) Spreng.";"Murraya koenigii";"(L.) Spreng.";"Accepted";"species"
7873;"Musa coccinea";"Musa coccinea";"Andrews";"Musa coccinea";"Andrews";"Accepted";"species"
7874;"Musa nana";"Musa nana";"sensu Parham, non Lour.";"Musa nana";"Lour.";"Unchecked";"species"
7875;"Musa sapientum";"Musa sapientum";"L.";"Musa × paradisiaca";"L.";"Accepted";"species"
7876;"Musa spp.";"Musa";"L.";"Musa";"L.";"Accepted";"genus"
7877;"Musa textilis";"Musa textilis";"Nee";"Musa textilis";"Née";"Accepted";"species"
7878;"Musa tikap";"Musa tikap";;"Musa textilis";"Née";"Accepted";"species"
7879;"Musa troglodytarum";"Musa troglodytarum";"L.";"Musa troglodytarum";"L.";"Accepted";"species"
7872;"Musa x paradisiaca";"Musa x paradisiaca";"L. (pro sp.)";"Musa × paradisiaca";"L.";"Accepted";"species"
7880;"Mussaenda frondosa";"Mussaenda frondosa";"sensu G. Forst., non L.";"Mussaenda frondosa";"L.";"Accepted";"species"
7881;"Mussaenda raiateensis";"Mussaenda raiateensis";;"Mussaenda raiateensis";"J.W.Moore";"Accepted";"species"
7882;"Mussaenda spp.";"Mussaenda";"L.";"Mussaenda";"L.";"Accepted";"genus"
7861;"Myoporum laetum";"Myoporum laetum";"G. Forst.";"Myoporum laetum";"G.Forst.";"Accepted";"species"
7883;"Myoporum sandwicense";"Myoporum sandwicense";"(A. DC.) A. Gray";"Myoporum sandwicense";"(A.DC.) A.Gray";"Accepted";"species"
7884;"Myoporum spp.";"Myoporum";"Sol. ex G. Forst.";"Myoporum";"Banks & Sol. ex G.Forst.";"Accepted";"genus"
7886;"Myrcia citrifolia";"Myrcia citrifolia";"(Aubl.) Urb.";"Myrcia citrifolia";"(Aubl.) Urb.";"Accepted";"species"
7887;"Myrcia deflexa";"Myrcia deflexa";"(Poir.) DC.";"Myrcia deflexa";"DC.";"Accepted";"species"
7888;"Myrcia fallax";"Myrcia fallax";"(Rich.) DC.";"Myrcia splendens";"DC.";"Accepted";"species"
7889;"Myrcia leptoclada";"Myrcia leptoclada";"DC.";"Myrcia amazonica";"DC.";"Accepted";"species"
7890;"Myrcia paganii";"Myrcia paganii";"Krug & Urb.";"Pimenta paganii";"(Krug & Urb.) Flickinger";"Accepted";"species"
7891;"Myrcia splendens";"Myrcia splendens";"(Sw.) DC.";"Myrcia splendens";"DC.";"Accepted";"species"
7892;"Myrcia spp.";"Myrcia";"DC. ex Guill.";"Myrcia";"DC.";"Accepted";"genus"
7893;"Myrcianthes fragrans";"Myrcianthes fragrans";"(Sw.) McVaugh";"Myrcianthes fragrans";"(Sw.) McVaugh";"Accepted";"species"
7894;"Myrciaria cauliflora";"Myrciaria cauliflora";"(Mart.) O. Berg";"Plinia cauliflora";"(Mart.) Kausel";"Accepted";"species"
7895;"Myrciaria floribunda";"Myrciaria floribunda";"(West ex Willd.) Berg";"Myrciaria floribunda";"O.Berg";"Accepted";"species"
7899;"Myrica rubra";"Myrica rubra";"Siebold & Zucc.";"Myrica rubra";"(Lour.) Siebold & Zucc.";"Accepted";"species"
7900;"Myrica spp.";"Myrica";"L.";"Myrica";"L.";"Accepted";"genus"
7902;"Myristica hypargyraea";"Myristica hypargyraea";;"Myristica hypargyraea";"A.Gray";"Accepted";"species"
7903;"Myristica insularis";"Myristica insularis";"Kaneh.";"Myristica hypargyraea  subsp. insularis";"(Kaneh.) W.J.de Wilde";"Accepted";"subspecies"
7906;"Myristica inutilis";"Myristica inutilis";;"Myristica inutilis";"Rich ex A.Gray";"Accepted";"species"
7904;"Myristica spp.";"Myristica";"Gronov.";"Myristica";"Gronov.";"Accepted";"genus"
7905;"Myrospermum frutescens";"Myrospermum frutescens";"Jacq.";"Myrospermum frutescens";"Jacq.";"Accepted";"species"
7907;"Myroxylon balsamum";"Myroxylon balsamum";"(L.) Harms";"Myroxylon balsamum";"Harms";"Accepted";"species"
7910;"Myrsine alyxifolia";"Myrsine alyxifolia";"Hosaka";"Myrsine alyxifolia";"Hosaka";"Accepted";"species"
7911;"Myrsine coriacea";"Myrsine coriacea";"(Sw.) R. Br. ex Roem. & Schult.";"Myrsine coriacea";"(Sw.) R.Br. ex Roem. & Schult.";"Accepted";"species"
7912;"Myrsine cubana";"Myrsine cubana";"A. DC.";"Myrsine cubana";"A.DC.";"Accepted";"species"
7913;"Myrsine degeneri";"Myrsine degeneri";"Hosaka";"Myrsine degeneri";"Hosaka";"Accepted";"species"
7914;"Myrsine emarginata";"Myrsine emarginata";"(Rock) Hosaka";"Myrsine lessertiana";"A.DC.";"Accepted";"species"
7915;"Myrsine fernseei";"Myrsine fernseei";"(Mez) Hosaka";"Myrsine fernseei";"(Mez) Hosaka";"Accepted";"species"
7916;"Myrsine fosbergii";"Myrsine fosbergii";"Hosaka";"Myrsine fosbergii";"Hosaka";"Accepted";"species"
7918;"Myrsine helleri";"Myrsine helleri";"(O. Deg. & I. Deg.) H. St. John";"Myrsine punctata";"(H.Lév.) Wilbur";"Accepted";"species"
7919;"Myrsine kauaiensis";"Myrsine kauaiensis";"Hillebr.";"Myrsine kauaiensis";"Hillebr.";"Accepted";"species"
7920;"Myrsine knudsenii";"Myrsine knudsenii";"(Rock) Hosaka";"Myrsine knudsenii";"(Rock) Hosaka";"Accepted";"species"
7921;"Myrsine lanaiensis";"Myrsine lanaiensis";"Hillebr.";"Myrsine lanaiensis";"Hillebr.";"Accepted";"species"
7922;"Myrsine lessertiana";"Myrsine lessertiana";"A. DC.";"Myrsine lessertiana";"A.DC.";"Accepted";"species"
7923;"Myrsine mezii";"Myrsine mezii";"Hosaka";"Myrsine mezii";"Hosaka";"Accepted";"species"
7929;"Myrsine palauensis";"Myrsine palauensis";"(Mez) Fosberg & Sachet";"Myrsine palauensis";"(Mez) Fosberg & Sachet";"Accepted";"species"
7924;"Myrsine petiolata";"Myrsine petiolata";"Hosaka";"Myrsine petiolata";"Hosaka";"Accepted";"species"
7925;"Myrsine pukooensis";"Myrsine pukooensis";"(Levl.) Hosaka";"Myrsine pukooensis";"(H.Lév.) Hosaka";"Accepted";"species"
7926;"Myrsine sandwicensis";"Myrsine sandwicensis";"A. DC.";"Myrsine sandwicensis";"A.DC.";"Accepted";"species"
7927;"Myrsine spp.";"Myrsine";"L.";"Myrsine";"L.";"Accepted";"genus"
7928;"Myrsine wawraea";"Myrsine wawraea";"(Mez) Hosaka";"Myrsine wawraea";"(Mez) Hosaka";"Accepted";"species"
7932;"Nectandra coriacea";"Nectandra coriacea";"(Sw.) Griseb.";"Damburneya coriacea";"(Sw.) Trofimov & Rohwer";"Accepted";"species"
7933;"Nectandra hihua";"Nectandra hihua";"(Ruiz & Pav.) Rohwer";"Nectandra hihua";"(Ruiz & Pav.) Rohwer";"Accepted";"species"
7934;"Nectandra krugii";"Nectandra krugii";"Mez";"Nectandra krugii";"Mez";"Accepted";"species"
7935;"Nectandra membranacea";"Nectandra membranacea";"(Sw.) Griseb.";"Nectandra membranacea";"(Sw.) Griseb.";"Accepted";"species"
7936;"Nectandra patens";"Nectandra patens";"(Sw.) Griseb.";"Damburneya patens";"(Sw.) Trofimov";"Accepted";"species"
7939;"Nectandra turbacensis";"Nectandra turbacensis";"(Kunth) Nees";"Nectandra turbacensis";"(Kunth) Nees";"Accepted";"species"
7940;"Neea buxifolia";"Neea buxifolia";"(Hook. f.) Heimerl";"Neea buxifolia";"(Hook.f.) Heimerl";"Accepted";"species"
7942;"Neisosperma oppositifolia";"Neisosperma oppositifolia";"(Lam.) Fosberg & Sachet";"Ochrosia oppositifolia";"K.Schum.";"Accepted";"species"
